	target_1	target_2	interface	energy	time
12370	7tbhA	7b3kA	1wncDF	-9.664	2023-08-04 21:39:40
12371	7tbhA	7b3kA	2jcdAB	-18.058	2023-08-04 21:39:40
12372	7tbhA	7b3kA	2p1aAB	-11.65	2023-08-04 21:39:40
12373	7b3jA	1jspB	2vzcAB	-15.555	2023-08-04 21:39:40
12374	7b3jA	1jspB	3iq6FG	-15.29	2023-08-04 21:39:40
12375	7b3jA	2kjeA	1vc1AB	-9.689	2023-08-04 21:39:40
12376	7b3jA	2kjeA	1zaxAZ	-11.014	2023-08-04 21:39:40
12377	7b3jA	2kjeA	3q6aAD	-10.004	2023-08-04 21:39:40
12378	7b3jA	2kjeA	3r9vAB	-15.164	2023-08-04 21:39:40
12379	7b3jA	2kwfA	2oxlAB	-17.577	2023-08-04 21:39:40
12380	7b3jA	2kwfA	2wy2BC	-8.705	2023-08-04 21:39:40
12381	7b3jA	2kwfA	3d8aFG	-16.165	2023-08-04 21:39:40
12382	7b3jA	2kwfA	3iq6FG	-14.987	2023-08-04 21:39:40
12383	7b3jA	2kwfA	3o40AB	-7.573	2023-08-04 21:39:40
12384	7b3jA	2lxsA	2w8mAB	-7.864	2023-08-04 21:39:40
12385	7b3jA	2lxsA	3c4rBD	-6.424	2023-08-04 21:39:40
12386	7b3jA	2lxsA	3d8aFG	-24.623	2023-08-04 21:39:40
12387	7b3jA	2lxsA	3gk0FG	-16.062	2023-08-04 21:39:40
12388	7b3jA	4n4fA	2p0nAB	-9.672	2023-08-04 21:39:40
12389	7b3jA	7tb3A	1lj2AB	-10.726	2023-08-04 21:39:40
12390	7b3jA	7tb3A	2c5jAB	-6.755	2023-08-04 21:39:40
12391	7b3jA	7tb3A	2g42AB	-18.49	2023-08-04 21:39:40
12392	7b3jA	7tb3A	2qrwBE	-17.596	2023-08-04 21:39:40
12393	7b3jA	7tb3A	3ezqAC	-8.217	2023-08-04 21:39:40
12394	7b3jA	7tb3A	3iq6FG	-8.315	2023-08-04 21:39:40
12395	7b3jA	7tb3A	3k1pAB	-17.289	2023-08-04 21:39:40
12396	7b3jA	7tb3A	3kqgAB	-18.075	2023-08-04 21:39:40
12397	7b3jA	7tb3A	3n95AC	-19.233	2023-08-04 21:39:40
12398	7b3jA	7tb3A	3r9vAB	-18.132	2023-08-04 21:39:40
12399	7b3jA	7tbhA	1fvfAB	-15.207	2023-08-04 21:39:40
12400	7b3jA	7tbhA	1ykeCD	-15.727	2023-08-04 21:39:40
12401	7b3jA	7tbhA	2c5jAB	-12.645	2023-08-04 21:39:40
12402	7b3jA	7tbhA	2qrwBE	-15.401	2023-08-04 21:39:40
12403	7b3jA	7tbhA	3ezqAC	-6.463	2023-08-04 21:39:40
12404	7b3jA	7tbhA	3h6pBC	-13.326	2023-08-04 21:39:40
12405	7b3jA	7tbhA	3iq6FG	-12.679	2023-08-04 21:39:40
12406	7b3jA	7tbhA	3k1pAB	-14.751	2023-08-04 21:39:40
12407	7b3jA	7tbhA	3kqgAB	-19.332	2023-08-04 21:39:40
12408	7b3jA	7tbhA	3n95AC	-14.107	2023-08-04 21:39:40
12409	7b3jA	7tbhA	3r84KL	-9.683	2023-08-04 21:39:40
12410	7b3jA	7tbhA	3txqDG	-13.796	2023-08-04 21:39:40
12411	7b3jA	7xijA	2humAB	-19.935	2023-08-04 21:39:40
12412	7b3kA	1zoqC	2hw5AB	-18.849	2023-08-04 21:39:40
12413	7b3kA	1zoqC	3l7lBD	-16.327	2023-08-04 21:39:40
12414	7b3kA	1zoqC	3m15AC	-13.094	2023-08-04 21:39:40
12415	7b3kA	1zoqC	3pzdAB	-10.743	2023-08-04 21:39:40
12416	7b3kA	2kjeA	3rkoBF	-17.636	2023-08-04 21:39:40
12417	7b3kA	2kwfA	1g6uAB	-10.496	2023-08-04 21:39:40
12418	7b3kA	2kwfA	2ql2AB	-16.921	2023-08-04 21:39:40
12419	7b3kA	2kwfA	3bnxBC	-12.664	2023-08-04 21:39:40
12420	7b3kA	2kwfA	3cjhEF	-21.121	2023-08-04 21:39:40
12421	7b3kA	2lxsA	1g6uAB	-12.288	2023-08-04 21:39:40
12422	7b3kA	2lxsA	3cjhEF	-21.807	2023-08-04 21:39:40
12423	7b3kA	2lxsA	3gk0FG	-22.694	2023-08-04 21:39:40
12424	7b3kA	4n4fA	2hw5AB	-8.096	2023-08-04 21:39:40
12425	7b3kA	7tb3A	1wp7AB	-17.581	2023-08-04 21:39:40
12426	7b3kA	7tb3A	2hw5AB	-8.522	2023-08-04 21:39:40
12427	7b3kA	7tb3A	3cjhEF	-26.634	2023-08-04 21:39:40
12428	7b3kA	7tb3A	3k1pAB	-8.007	2023-08-04 21:39:40
12429	7b3kA	7tb3A	3kqgAB	-13.43	2023-08-04 21:39:40
12430	7b3kA	7tb3A	3txqDG	-9.294	2023-08-04 21:39:40
12431	7b3kA	7tbhA	1wp7AB	-20.132	2023-08-04 21:39:40
12432	7b3kA	7tbhA	2hw5AB	-11.833	2023-08-04 21:39:40
12433	7b3kA	7tbhA	3cjhEF	-22.025	2023-08-04 21:39:40
12434	7b3kA	7tbhA	3h00BD	-9.971	2023-08-04 21:39:40
12435	7b3kA	7tbhA	3k1pAB	-5.627	2023-08-04 21:39:40
12436	7b3kA	7tbhA	3kqgAB	-17.388	2023-08-04 21:39:40
12437	7b3kA	7tbhA	3omeAF	-13.38	2023-08-04 21:39:40
12438	7b3kA	7tbhA	3txqDG	-11.931	2023-08-04 21:39:40
12439	8f2hA	4e3cA	3etaAB	-6.221	2023-08-04 21:38:32
12440	7bwnD	4e3cA	1cqxAB	-10.657	2023-08-04 21:38:32
12441	7bwnD	4e3cA	1ufiAB	-15.099	2023-08-04 21:38:32
12442	7bwnD	4e3cA	1wa8AB	-22.709	2023-08-04 21:38:32
12443	7bwnD	4e3cA	1ylmAB	-8.827	2023-08-04 21:38:32
12444	7bwnD	4e3cA	2b9zAB	-15.435	2023-08-04 21:38:32
12445	7bwnD	4e3cA	2fvmAB	-8.715	2023-08-04 21:38:32
12446	7bwnD	4e3cA	2qvsBE	-18.589	2023-08-04 21:38:32
12447	7bwnD	4e3cA	2vuxAB	-20.767	2023-08-04 21:38:32
12448	7bwnD	4e3cA	2wy2BC	-13.538	2023-08-04 21:38:32
12449	7bwnD	4e3cA	3ogiCD	-6.045	2023-08-04 21:38:32
12450	7bwnD	4e3cA	3q4hAC	-20.986	2023-08-04 21:38:32
12451	7bwnD	4e3cA	3sxmAB	-12.373	2023-08-04 21:38:32
12452	7bwnD	4e3cA	3sxyAB	-11.298	2023-08-04 21:38:32
12453	7bwnD	4e3cB	1g6uAB	-21.617	2023-08-04 21:38:32
12454	7bwnD	4e3cB	1qo0DE	-13.385	2023-08-04 21:38:32
12455	7bwnD	4e3cB	1xlyAB	-5.878	2023-08-04 21:38:32
12456	7bwnD	4e3cB	2qvsBE	-16.623	2023-08-04 21:38:32
12457	7bwnD	4e3cB	2rdzCD	-7.816	2023-08-04 21:38:32
12458	7bwnD	4e3cB	2wy2BC	-7.277	2023-08-04 21:38:32
12459	7bwnD	4e3cB	2ym9AD	-15.466	2023-08-04 21:38:32
12460	7bwnD	4e3cB	3d0tCD	-13.7	2023-08-04 21:38:32
12461	7bwnD	4e3cB	3etaAB	-9.313	2023-08-04 21:38:32
12462	7bwnD	4e3cB	3ogiCD	-9.234	2023-08-04 21:38:32
12463	7bwnD	4e3cB	3sxmAB	-8.699	2023-08-04 21:38:32
12464	7bwnD	4e3cB	3sxyAB	-5.375	2023-08-04 21:38:32
12465	7bwnD	4e3cF	1mdyAB	-23.219	2023-08-04 21:38:32
12466	7bwnD	4e3cF	1ylmAB	-10.819	2023-08-04 21:38:32
12467	7bwnD	4e3cF	2b9zAB	-22.879	2023-08-04 21:38:32
12468	7bwnD	4e3cF	2jd7CY	-5.757	2023-08-04 21:38:32
12469	7bwnD	4e3cF	2qvsBE	-12.479	2023-08-04 21:38:32
12470	7bwnD	4e3cF	3etaAB	-13.367	2023-08-04 21:38:32
12471	7bwnD	4e3cF	3fb2AB	-7.863	2023-08-04 21:38:32
12472	7bwnD	4e3cF	3ogiCD	-9.434	2023-08-04 21:38:32
12473	7bwnD	4e3cF	3pm9AD	-10.907	2023-08-04 21:38:32
12474	7bwnD	4kikB	1h6gAB	-10.236	2023-08-04 21:38:32
12475	7bwnD	4kikB	1n23AB	-10.834	2023-08-04 21:38:32
12476	7bwnD	4kikB	1skvAB	-10.528	2023-08-04 21:38:32
12477	7bwnD	4kikB	1utuAB	-5.074	2023-08-04 21:38:32
12478	7bwnD	4kikB	2geyAD	-9.747	2023-08-04 21:38:32
12479	7bwnD	4kikB	2qvsBE	-8.826	2023-08-04 21:38:32
12480	7bwnD	4kikB	3d0tCD	-12.563	2023-08-04 21:38:32
12481	7bwnD	4kikB	3ddlAB	-21.363	2023-08-04 21:38:32
12482	7bwnD	4kikB	3etaAB	-9.16	2023-08-04 21:38:32
12483	7bwnD	4kikB	3kavAB	-8.668	2023-08-04 21:38:32
12484	7bwnD	4kikB	3ogiCD	-7.634	2023-08-04 21:38:32
12485	7bwnD	4kikB	3q4hAC	-8.782	2023-08-04 21:38:32
12486	7bwnD	4kikB	3sxmAB	-11.766	2023-08-04 21:38:32
12487	7bwnD	4kikB	3tt1AB	-12.737	2023-08-04 21:38:32
12488	7bwnD	4kikB	3txqDG	-6.974	2023-08-04 21:38:32
12489	7el4A	4e3cA	3lcnAB	-5.556	2023-08-04 21:38:32
12490	7el4A	4e3cB	3lcnAB	-6.5	2023-08-04 21:38:32
12491	7el4A	4kikB	1nr4DG	-14.021	2023-08-04 21:38:32
12492	1dd1B	2z6hA	2odmAB	-18.848	2023-08-04 21:38:32
12493	1olgA	4e3cA	1ufiAB	-7.541	2023-08-04 21:38:32
12494	1olgA	4e3cA	1vf5NR	-15.402	2023-08-04 21:38:32
12495	1olgA	4e3cA	1wyyAB	-6.672	2023-08-04 21:38:32
12496	1olgA	4e3cA	2vuxAB	-8.855	2023-08-04 21:38:32
12497	1olgA	4e3cA	3ehhAB	-5.86	2023-08-04 21:38:32
12498	1olgA	4e3cB	1g73AB	-9.293	2023-08-04 21:38:32
12499	1olgA	4e3cB	1vf5NR	-16.431	2023-08-04 21:38:32
12500	1olgA	4e3cB	1wyyAB	-7.693	2023-08-04 21:38:32
12501	1olgA	4e3cF	1s1cXY	-9.251	2023-08-04 21:38:32
12502	1olgA	4e3cF	1vf5NR	-11.841	2023-08-04 21:38:32
12503	1olgA	4e3cF	1wyyAB	-16.039	2023-08-04 21:38:32
12504	1olgA	4e3cF	2oo1AD	-10.663	2023-08-04 21:38:32
12505	1olgA	4e3cF	2vuxAB	-22.336	2023-08-04 21:38:32
12506	1olgA	4kikB	1skvAB	-17.476	2023-08-04 21:38:32
12507	1olgA	4kikB	2geyAD	-12.127	2023-08-04 21:38:32
12508	1olgA	4kikB	2oo1AD	-8.882	2023-08-04 21:38:32
12509	1olgA	4kikB	3d0tCD	-12.876	2023-08-04 21:38:32
12510	6t58A	4e3cA	1ec5BC	-8.816	2023-08-04 21:38:32
12511	6t58A	4e3cB	1ec5BC	-15.317	2023-08-04 21:38:32
12512	6t58A	4e3cF	1ec5BC	-14.369	2023-08-04 21:38:32
12513	6t58A	4kikB	2a26AB	-12.18	2023-08-04 21:38:32
12514	5houA	4e3cA	2a26AB	-12.179	2023-08-04 21:38:32
12515	5houA	4e3cB	2a26AB	-8.867	2023-08-04 21:38:32
12516	5houA	4e3cF	3etaAB	-12.395	2023-08-04 21:38:32
12517	5houA	4kikB	2a26AB	-7.713	2023-08-04 21:38:32
12518	5hp0A	4e3cF	1mdyAB	-14.415	2023-08-04 21:38:32
12519	5hpdA	4e3cB	2zbbAB	-21.962	2023-08-04 21:38:32
12520	5hpdA	4kikB	2w4sCD	-12.068	2023-08-04 21:38:32
12521	3q05B	4e3cA	3etaAB	-14.482	2023-08-04 21:38:32
12522	3q05B	4e3cB	3etaAB	-5.116	2023-08-04 21:38:32
12523	3q05B	4e3cF	3etaAB	-6.263	2023-08-04 21:38:32
12524	3q05B	4kikB	3etaAB	-16.851	2023-08-04 21:38:32
12525	4e3cA	1olgA	1tbxAB	-5.426	2023-08-04 21:38:32
12526	4e3cA	1olgA	1wyyAB	-9.66	2023-08-04 21:38:32
12527	4e3cA	1olgA	2vn8AB	-16.483	2023-08-04 21:38:32
12528	4e3cA	1olgA	2w5jLM	-6.407	2023-08-04 21:38:32
12529	4e3cA	1olgA	3d0tCD	-26.421	2023-08-04 21:38:32
12530	4e3cA	3q01A	3kavAB	-7.575	2023-08-04 21:38:32
12531	4e3cA	3q01B	3kavAB	-8.854	2023-08-04 21:38:32
12532	4e3cA	3q05A	2vn8AB	-7.162	2023-08-04 21:38:32
12533	4e3cA	3q05B	3kavAB	-16.9	2023-08-04 21:38:32
12534	4e3cA	7bwnD	1qsdAB	-12.213	2023-08-04 21:38:32
12535	4e3cA	7bwnD	1tbxAB	-12.045	2023-08-04 21:38:32
12536	4e3cA	7bwnD	1ztdAB	-5.821	2023-08-04 21:38:32
12537	4e3cA	7bwnD	2fvmAB	-15.133	2023-08-04 21:38:32
12538	4e3cA	7bwnD	2v8sEV	-8.262	2023-08-04 21:38:32
12539	4e3cA	7bwnD	3ehfAB	-11.786	2023-08-04 21:38:32
12540	4e3cA	7bwnD	3f6nAD	-7.629	2023-08-04 21:38:32
12541	4e3cA	7bwnD	3kavAB	-12.229	2023-08-04 21:38:32
12542	4e3cA	7bwnD	3kawGH	-21.937	2023-08-04 21:38:32
12543	4e3cA	7bwnD	3sxmAB	-5.824	2023-08-04 21:38:32
12544	4e3cA	8f2hA	2q00AB	-9.329	2023-08-04 21:38:32
12545	4e3cB	1olgA	1sfxAB	-8.505	2023-08-04 21:38:32
12546	4e3cB	1olgA	1tbxAB	-22.435	2023-08-04 21:38:32
12547	4e3cB	1olgA	1wyyAB	-14.824	2023-08-04 21:38:32
12548	4e3cB	1olgA	2d4uAB	-6.389	2023-08-04 21:38:32
12549	4e3cB	1olgA	2hilBL	-15.908	2023-08-04 21:38:32
12550	4e3cB	1olgA	2vn8AB	-10.323	2023-08-04 21:38:32
12551	4e3cB	1olgA	2w5jLM	-10.906	2023-08-04 21:38:32
12552	4e3cB	1olgA	3cwxAC	-6.506	2023-08-04 21:38:32
12553	4e3cB	1olgA	3d0tCD	-16.819	2023-08-04 21:38:32
12554	4e3cB	3q01A	1h2sAB	-6.729	2023-08-04 21:38:32
12555	4e3cB	3q01A	3kavAB	-7.643	2023-08-04 21:38:32
12556	4e3cB	3q01B	1h2sAB	-20.85	2023-08-04 21:38:32
12557	4e3cB	3q01B	3kavAB	-15.269	2023-08-04 21:38:32
12558	4e3cB	3q05A	2vn8AB	-11.303	2023-08-04 21:38:32
12559	4e3cB	3q05B	1h2sAB	-6.304	2023-08-04 21:38:32
12560	4e3cB	3q05B	3kavAB	-23.786	2023-08-04 21:38:32
12561	4e3cB	7bwnD	1h2sAB	-7.699	2023-08-04 21:38:32
12562	4e3cB	7bwnD	1qsdAB	-5.404	2023-08-04 21:38:32
12563	4e3cB	7bwnD	1tbxAB	-18.581	2023-08-04 21:38:32
12564	4e3cB	7bwnD	1watAB	-12.857	2023-08-04 21:38:32
12565	4e3cB	7bwnD	1xlyAB	-13.907	2023-08-04 21:38:32
12566	4e3cB	7bwnD	1ztdAB	-5.387	2023-08-04 21:38:32
12567	4e3cB	7bwnD	2avuDF	-7.345	2023-08-04 21:38:32
12568	4e3cB	7bwnD	2f66AB	-12.18	2023-08-04 21:38:32
12569	4e3cB	7bwnD	2f66DF	-9.732	2023-08-04 21:38:32
12570	4e3cB	7bwnD	2fvmAB	-16.611	2023-08-04 21:38:32
12571	4e3cB	7bwnD	2v8sEV	-5.813	2023-08-04 21:38:32
12572	4e3cB	7bwnD	3e0yAB	-14.383	2023-08-04 21:38:32
12573	4e3cB	7bwnD	3ias13	-10.681	2023-08-04 21:38:32
12574	4e3cB	7bwnD	3kavAB	-15.335	2023-08-04 21:38:32
12575	4e3cB	7bwnD	3sxmAB	-20.303	2023-08-04 21:38:32
12576	4e3cF	1olgA	1lj2AB	-20.085	2023-08-04 21:38:32
12577	4e3cF	1olgA	1qo0DE	-6.263	2023-08-04 21:38:32
12578	4e3cF	1olgA	1sfxAB	-5.863	2023-08-04 21:38:32
12579	4e3cF	1olgA	1tbxAB	-18.931	2023-08-04 21:38:32
12580	4e3cF	1olgA	1wyyAB	-15.363	2023-08-04 21:38:32
12581	4e3cF	1olgA	2d4uAB	-7.553	2023-08-04 21:38:32
12582	4e3cF	1olgA	2vn8AB	-5.844	2023-08-04 21:38:32
12583	4e3cF	1olgA	2vuxAB	-19.865	2023-08-04 21:38:32
12584	4e3cF	1olgA	2w5jLM	-8.54	2023-08-04 21:38:32
12585	4e3cF	1olgA	3a6mAB	-21.108	2023-08-04 21:38:32
12586	4e3cF	1olgA	3citAB	-7.262	2023-08-04 21:38:32
12587	4e3cF	1olgA	3f51AB	-10.82	2023-08-04 21:38:32
12588	4e3cF	3q01A	1h2sAB	-18.645	2023-08-04 21:38:32
12589	4e3cF	3q01A	3kavAB	-6.781	2023-08-04 21:38:32
12590	4e3cF	3q01B	1g6uAB	-11.478	2023-08-04 21:38:32
12591	4e3cF	3q01B	1h2sAB	-11.308	2023-08-04 21:38:32
12592	4e3cF	3q01B	1mdyAB	-10.718	2023-08-04 21:38:32
12593	4e3cF	3q01B	3kavAB	-11.227	2023-08-04 21:38:32
12594	4e3cF	3q05A	2vn8AB	-12.687	2023-08-04 21:38:32
12595	4e3cF	3q05A	3f51AB	-15.422	2023-08-04 21:38:32
12596	4e3cF	3q05B	1h2sAB	-5.618	2023-08-04 21:38:32
12597	4e3cF	3q05B	3kavAB	-21.518	2023-08-04 21:38:32
12598	4e3cF	5hp0A	3rlbAB	-13.194	2023-08-04 21:38:32
12599	4e3cF	5hpdA	1mdyAB	-13.548	2023-08-04 21:38:32
12600	4e3cF	7bwnD	1h2sAB	-23.802	2023-08-04 21:38:32
12601	4e3cF	7bwnD	1rtyBC	-5.708	2023-08-04 21:38:32
12602	4e3cF	7bwnD	1tbxAB	-8.674	2023-08-04 21:38:32
12603	4e3cF	7bwnD	1ylmAB	-18.104	2023-08-04 21:38:32
12604	4e3cF	7bwnD	1ztdAB	-8.218	2023-08-04 21:38:32
12605	4e3cF	7bwnD	2rdzCD	-10.079	2023-08-04 21:38:32
12606	4e3cF	7bwnD	2v8sEV	-7.939	2023-08-04 21:38:32
12607	4e3cF	7bwnD	2vuxAB	-11.364	2023-08-04 21:38:32
12608	4e3cF	7bwnD	2wl8AD	-12.428	2023-08-04 21:38:32
12609	4e3cF	7bwnD	2xkpCF	-9.842	2023-08-04 21:38:32
12610	4e3cF	7bwnD	3dn7AB	-5.446	2023-08-04 21:38:32
12611	4e3cF	7bwnD	3kavAB	-6.254	2023-08-04 21:38:32
12612	4e3cF	7bwnD	3sxmAB	-14.406	2023-08-04 21:38:32
12613	4e3cF	8f2hA	2q00AB	-5.601	2023-08-04 21:38:32
12614	4kikB	1olgA	1g73AB	-12.741	2023-08-04 21:38:32
12615	4kikB	1olgA	1lj2AB	-9.509	2023-08-04 21:38:32
12616	4kikB	1olgA	1qo0DE	-24.755	2023-08-04 21:38:32
12617	4kikB	1olgA	1tbxAB	-16.97	2023-08-04 21:38:32
12618	4kikB	1olgA	2geyAD	-12.357	2023-08-04 21:38:32
12619	4kikB	1olgA	2oo1AD	-13.734	2023-08-04 21:38:32
12620	4kikB	1olgA	3fb2AB	-7.292	2023-08-04 21:38:32
12621	4kikB	3q01A	3a2nEF	-7.636	2023-08-04 21:38:32
12622	4kikB	3q01A	3k1iBC	-17.339	2023-08-04 21:38:32
12623	4kikB	3q01A	3kavAB	-6.306	2023-08-04 21:38:32
12624	4kikB	3q01B	3k1iBC	-10.188	2023-08-04 21:38:32
12625	4kikB	3q01B	3kavAB	-8.852	2023-08-04 21:38:32
12626	4kikB	3q05A	2geyAD	-8.234	2023-08-04 21:38:32
12627	4kikB	3q05A	2oo1AD	-5.946	2023-08-04 21:38:32
12628	4kikB	3q05A	3k1iBC	-10.978	2023-08-04 21:38:32
12629	4kikB	5houA	3ls1AB	-8.508	2023-08-04 21:38:32
12630	4kikB	5hp0A	3ls1AB	-6.734	2023-08-04 21:38:32
12631	4kikB	5hpdA	2eulCD	-8.355	2023-08-04 21:38:32
12632	4kikB	5hpdA	3ls1AB	-11.935	2023-08-04 21:38:32
12633	4kikB	5hpdA	3rguAB	-12.298	2023-08-04 21:38:32
12634	4kikB	6t58A	2a26AB	-7.014	2023-08-04 21:38:32
12635	4kikB	7bwnD	1g73AB	-13.693	2023-08-04 21:38:32
12636	4kikB	7bwnD	1iieBC	-6.176	2023-08-04 21:38:32
12637	4kikB	7bwnD	1n23AB	-11.348	2023-08-04 21:38:32
12638	4kikB	7bwnD	1tbxAB	-9.371	2023-08-04 21:38:32
12639	4kikB	7bwnD	1utuAB	-8.425	2023-08-04 21:38:32
12640	4kikB	7bwnD	1xlyAB	-13.115	2023-08-04 21:38:32
12641	4kikB	7bwnD	2geyAD	-12.17	2023-08-04 21:38:32
12642	4kikB	7bwnD	2oa5AB	-6.448	2023-08-04 21:38:32
12643	4kikB	7bwnD	2rdzCD	-12.667	2023-08-04 21:38:32
12644	4kikB	7bwnD	2v8sEV	-12.518	2023-08-04 21:38:32
12645	4kikB	7bwnD	3fb2AB	-21.658	2023-08-04 21:38:32
12646	4kikB	7bwnD	3kavAB	-11.301	2023-08-04 21:38:32
12647	4kikB	7bwnD	3pm9AD	-8.352	2023-08-04 21:38:32
12648	4kikB	7bwnD	3q4hAC	-6.375	2023-08-04 21:38:32
12649	4kikB	7bwnD	3sxmAB	-12.873	2023-08-04 21:38:32
12650	4kikB	7bwnD	3tt1AB	-23.964	2023-08-04 21:38:32
12651	3q01B	4e3cB	1vf5NR	-13.353	2023-08-04 21:38:32
12652	3q01B	4e3cB	2wy2BC	-15.515	2023-08-04 21:38:32
12653	3q01B	4e3cF	1kcfAB	-17.824	2023-08-04 21:38:32
12654	3q01B	4e3cF	1vf5NR	-7.747	2023-08-04 21:38:32
12655	3q01B	4kikB	2avuBD	-16.939	2023-08-04 21:38:32
12656	3q01B	4kikB	2g18AJ	-9.559	2023-08-04 21:38:32
12657	3q01B	4kikB	2v34AB	-5.253	2023-08-04 21:38:32
12658	3q05A	4e3cF	2oo1AD	-5.441	2023-08-04 21:38:32
12659	3q05A	4e3cF	3pm9AD	-12.703	2023-08-04 21:38:32
12660	3q05A	4kikB	1h6gAB	-6.048	2023-08-04 21:38:32
12661	3q05A	4kikB	3ddlAB	-19.615	2023-08-04 21:38:32
12662	3od6X	2jvnA	2bt2AE	-10.982	2023-08-04 21:36:26
12663	3od6X	2riqA	3lieAB	-19.458	2023-08-04 21:36:26
12664	3od6X	4undA	3lieAB	-8.32	2023-08-04 21:36:26
12665	2riqA	2lgcA	2wy2BC	-5.061	2023-08-04 21:36:26
12666	6anuA	2riqA	2y79AB	-12.953	2023-08-04 21:36:26
12667	4bkxB	2h8nA	1brrAB	-9.664	2023-08-04 21:36:26
12668	4bkxB	2h8nA	1vp7EF	-10.615	2023-08-04 21:36:26
12669	4bkxB	2h8nA	2raxEF	-5.689	2023-08-04 21:36:26
12670	4bkxB	2h8nA	3e0yAB	-14.073	2023-08-04 21:36:26
12671	5etcA	2jvnA	2bt2AE	-16.152	2023-08-04 21:36:26
12672	5etcA	2riqA	3lieAB	-11.028	2023-08-04 21:36:26
12673	7el4A	6d66A	1nmuBC	-12.027	2023-08-04 21:36:26
12674	7el4A	6d67A	1nmuBC	-7.629	2023-08-04 21:36:26
12675	8f2hA	6d66A	3pkzEF	-9.209	2023-08-04 21:36:26
12676	2cr9A	2lgcA	2hw5AB	-5.437	2023-08-04 21:36:26
12677	2lgcA	2jvnA	2bt2AE	-15.665	2023-08-04 21:36:26
12678	2lgcA	2riqA	3lieAB	-17.23	2023-08-04 21:36:26
12679	2h8nA	4bkxB	2vzcAB	-9.523	2023-08-04 21:36:26
12680	2jvnA	2lgcA	3lorBC	-22.02	2023-08-04 21:36:26
12681	1qe6D	7p8wA	2qgxCD	-9.964	2023-08-04 21:30:15
12682	1qe6D	7p8wA	3n1eAB	-8.939	2023-08-04 21:30:15
12683	1il8A	7p8wA	2efcAC	-8.813	2023-08-04 21:30:15
12684	2lgcA	2wtkC	1kwpAB	-10.113	2023-08-04 21:30:15
12685	2lgcA	2wtkC	2qg5AB	-8.448	2023-08-04 21:30:15
12686	5etcA	2wtkC	2qg5AB	-7.504	2023-08-04 21:30:15
12687	5etcA	2wtkC	3n9xAB	-9.14	2023-08-04 21:30:15
12688	3od6X	2wtkC	1yrpAB	-7.65	2023-08-04 21:30:15
12689	3od6X	2wtkC	2jamAB	-7.511	2023-08-04 21:30:15
12690	3od6X	2wtkC	3n9xAB	-8.977	2023-08-04 21:30:15
12691	3od6X	2wtkC	3tl8GH	-14.165	2023-08-04 21:30:15
12692	3oduB	7sc0A	3tsiAB	-12.945	2023-08-04 21:30:15
12693	3oe8C	7sc0A	3tsiAB	-6.862	2023-08-04 21:30:15
12694	4rwsA	7sc0A	2qfaBC	-12.289	2023-08-04 21:30:15
12695	2wtkC	3od6X	1yrpAB	-5.073	2023-08-04 21:30:15
12696	2wtkC	3od6X	2j90AB	-15.54	2023-08-04 21:30:15
12697	2wtkC	3od6X	2qg5AB	-9.832	2023-08-04 21:30:15
12698	2wtkC	5etcA	1yrpAB	-11.071	2023-08-04 21:30:15
12699	2wtkC	5etcA	2qg5AB	-8.453	2023-08-04 21:30:15
12700	2wtkC	8a8mA	2qg5AB	-11.93	2023-08-04 21:30:15
12701	8a8mA	2wtkC	3n9xAB	-9.144	2023-08-04 21:30:15
12702	8a8mA	2wtkC	2qg5AB	-9.174	2023-08-04 21:30:15
12703	7p8wA	1qe6D	2efcAC	-7.251	2023-08-04 21:30:15
12704	7sc0A	3oduA	2wukAB	-29.322	2023-08-04 21:30:15
12705	7sc0A	3oe8A	2wukAB	-11.305	2023-08-04 21:30:15
12706	7lvsF	2l9uB	1l3eAB	-34.003	2023-08-04 21:23:56
12707	6yhpA	2zoqA	1rxqAD	-7.137	2023-08-04 21:23:56
12708	2lohA	2zoqA	2rldBE	-10.32	2023-08-04 21:23:56
12709	1l3eA	2l9uB	1l3eAB	-16.784	2023-08-04 21:23:56
12710	1l8cB	2l9uB	1l3eAB	-30.464	2023-08-04 21:23:56
12711	2lohB	2zoqA	2rldBE	-5.321	2023-08-04 21:23:56
12712	2zoqA	6yhiA	3ubeHL	-11.524	2023-08-04 21:23:56
12713	5buoA	2zoqA	3c4eBC	-5.802	2023-08-04 21:23:56
12714	3nylA	2zoqA	2z3rGK	-11.501	2023-08-04 21:23:56
12715	6gu7C	2lohA	3fxdBD	-5.247	2023-08-04 21:18:05
12716	6gu7C	2lohA	3pyyAB	-18.538	2023-08-04 21:18:05
12717	6gu7C	2lohB	1uzrAB	-15.862	2023-08-04 21:18:05
12718	6gu7C	2lohB	3pyyAB	-14.359	2023-08-04 21:18:05
12719	6gu7C	3nylA	2iewAB	-7.152	2023-08-04 21:18:05
12720	6gu7C	3nylA	3v1dEH	-6.931	2023-08-04 21:18:05
12721	6gu7C	4pqdA	2g18AJ	-5.722	2023-08-04 21:18:05
12722	5buoA	4yc3A	2c0kAB	-9.942	2023-08-04 21:18:05
12723	5buoA	4yc3A	2c5iPT	-14.518	2023-08-04 21:18:05
12724	5buoA	6gu7C	2eg9AB	-12.737	2023-08-04 21:18:05
12725	5buoA	6gu7C	2g18AJ	-12.786	2023-08-04 21:18:05
12726	4yc3A	2lohA	3fxdBD	-18.898	2023-08-04 21:18:05
